sAddress,rAddress,sIPs,rIPs,protocol,duration,sBytesSum,rBytesSum,sBytesMin,rBytesMin,sBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,sWinTCP,rWinTCP,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,Label,AttackType
17,4,8,1,2,0.4998,650,1160,65.0,52.0,65.0,10404.161,18567.426,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554426511128743,0.026278583626998,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000527,0.062241,0,BAD-MISCONF
16,3,7,0,2,0.46603,2478,1866,52.0,52.0,59.0,42538.041,32032.277,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113509980643667,0.0160512759767729,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020346,0.028988,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,4,7,1,2,0.499734,1040,1960,65.0,52.0,65.0,16648.85,31376.679,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0332325935363769,0.0151434305942419,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000522,0.03315,0,BAD-MISCONF
17,4,8,1,2,0.499983,650,1392,65.0,52.0,65.0,10400.356,22272.763,130,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0554163191053602,0.021738342616869,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000471,0.049877,0,BAD-MISCONF
16,3,7,0,2,0.464561,2374,1866,52.0,52.0,59.35,40881.604,32133.56,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0118991533915201,0.016002030208193,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.023655,0.028949,0,BAD-MISCONF
6,2,20,7,4,0.001457,476,0,119.0,52.0,119.0,2613549.633,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.000485340754191,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,4,7,1,2,0.499902,1040,1440,65.0,52.0,65.0,16643.26,23044.514,208,192,13.0,12.0,13.0,0.0,13.0,8.0,0.0332651933034261,0.0217348285343336,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000502,0.049027,0,BAD-MISCONF
17,4,8,1,2,0.499783,650,1160,65.0,52.0,65.0,10404.514,18568.055,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554802152845594,0.0262880074350457,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000516,0.049945,0,BAD-MISCONF
16,3,7,0,2,0.465248,2478,1866,52.0,52.0,59.0,42609.541,32086.119,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.011333389980037,0.0160240715947644,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.022388,0.02898,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,4,7,1,2,0.499861,1040,1984,65.0,52.0,65.0,16644.626,31752.824,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0332437992095947,0.0151472741907293,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000557,0.031107,0,BAD-MISCONF
17,4,8,1,2,0.499754,780,952,65.0,52.0,65.0,12486.143,15239.498,156,120,13.0,12.0,13.0,0.0,13.0,7.5,0.0454320907592773,0.033263874053955,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000516,0.067368,0,BAD-MISCONF
16,3,7,0,2,0.465271,2478,1866,52.0,52.0,59.0,42607.423,32084.524,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113322211474907,0.0160240633734341,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.020297,0.028916,0,BAD-MISCONF
16,4,7,1,2,0.049034,910,1080,65.0,52.0,65.0,148468.632,176204.53,182,144,13.0,12.0,13.0,0.0,13.0,8.0,0.0004730774806096,0.0028645852032829,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000486,0.005187,0,BAD-MISCONF
17,4,8,1,2,0.003186,390,800,65.0,52.0,65.0,979347.268,2008917.472,78,72,13.0,12.0,13.0,0.0,13.0,5.143,0.0004060268402099,0.0002449842599722,64.0,0.0,0.0,1.0,0.429,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000472,0.000436,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
15,6,6,3,1,0.002507,144,0,36.0,52.0,36.0,459510.121,0.0,16,0,4.0,12.0,4.0,0.0,4.0,6.75,0.0008353392283121,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.464834,2478,1866,52.0,52.0,59.0,42647.481,32114.689,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113244638210389,0.0160097911440092,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022374,0.028917,0,BAD-MISCONF
16,4,7,1,2,0.475949,2080,3192,65.0,52.0,65.0,34961.722,53652.797,416,384,13.0,12.0,13.0,0.0,13.0,7.111,0.0153290687068816,0.0089702471247259,64.0,0.0,0.0,1.0,0.593,0.0,0.0,0.0,509.0,502.0,0.456,0.0,0.0,0.000552,0.018114,0,BAD-MISCONF
17,4,8,1,2,0.469374,1300,2320,65.0,52.0,65.0,22157.172,39542.029,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0246554675855134,0.0120352048140305,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.458,0.0,0.0,0.000516,0.0246,0,BAD-MISCONF
16,3,7,0,2,0.465731,2478,1866,52.0,52.0,59.0,42565.348,32052.841,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113430023193359,0.0160407197886499,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.022487,0.028889,0,BAD-MISCONF
16,4,7,1,2,0.458182,1040,1960,65.0,52.0,65.0,18158.727,34222.216,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005260626475016,0.0138842698299523,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000574,0.000423,0,BAD-MISCONF
17,4,8,1,2,0.04559,650,952,65.0,52.0,65.0,114060.175,167054.288,130,120,13.0,12.0,13.0,0.0,13.0,7.5,0.0004667705959743,0.003039264678955,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000484,0.006255,0,BAD-MISCONF
16,3,7,0,2,0.464349,2478,1866,52.0,52.0,59.0,42692.042,32148.244,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113120486096638,0.0159934471393453,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020288,0.028881,0,BAD-MISCONF
16,4,7,1,2,0.499917,1040,1568,65.0,52.0,65.0,16642.76,25092.161,208,216,13.0,12.0,13.0,0.0,13.0,8.308,0.0005334059397379,0.0199966430664062,64.0,0.0,0.0,1.0,0.692,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.00057,0.044862,0,BAD-MISCONF
17,4,8,1,2,0.005057,650,1160,65.0,52.0,65.0,1028297.077,1835114.783,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004557768503824,0.0002661002309698,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000538,0.000386,0,BAD-MISCONF
16,3,7,0,2,0.4641,2478,1866,52.0,52.0,59.0,42714.939,32165.486,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113020699198653,0.0159854806702712,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.022395,0.028886,0,BAD-MISCONF
16,4,7,1,2,0.499879,1170,1856,65.0,52.0,65.0,18724.525,29703.178,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.029404598123887,0.0160935155807002,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000578,0.031096,0,BAD-MISCONF
17,4,8,1,2,0.49996,650,1288,65.0,52.0,65.0,10400.832,20609.649,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004241201612684,0.0238075710478283,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000507,0.049892,0,BAD-MISCONF
16,3,7,0,2,0.464318,2374,1866,52.0,52.0,59.35,40903.015,32150.39,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.011873844342354,0.0160109256875926,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.001,0.0,0.021379,0.028925,0,BAD-MISCONF
16,4,7,1,2,0.499687,1040,1440,65.0,52.0,65.0,16650.423,23054.432,208,192,13.0,12.0,13.0,0.0,13.0,8.0,0.033240254720052,0.0217003925986911,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000545,0.053746,0,BAD-MISCONF
17,4,8,1,2,0.499786,780,952,65.0,52.0,65.0,12485.345,15238.524,156,120,13.0,12.0,13.0,0.0,13.0,7.5,0.0454349951310591,0.0332674026489257,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000444,0.067391,0,BAD-MISCONF
16,3,7,0,2,0.495044,1886,1476,52.0,52.0,58.938,30478.096,23852.423,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0159482571386521,0.0174533076908277,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.2,0.0,0.0,0.014729,0.036693,0,BAD-MISCONF
16,4,7,1,2,0.499728,1040,1856,65.0,52.0,65.0,16649.057,29712.163,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332521915435791,0.0161047750903714,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.00052,0.035504,0,BAD-MISCONF
17,4,8,1,2,0.499842,650,1160,65.0,52.0,65.0,10403.288,18565.868,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554515520731608,0.026268206144634,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.00053,0.062254,0,BAD-MISCONF
16,3,7,0,2,0.404367,2348,1634,52.0,52.0,58.7,46452.849,32327.068,268,282,13.0,13.0,0.0,0.0,6.7,10.846,0.0103683593945625,0.0161272811889648,64.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,502.7,506.846,0.199,0.0,0.0,0.021345,0.01707,0,BAD-MISCONF
16,4,7,1,2,0.499703,1040,1752,65.0,52.0,65.0,16649.883,28048.649,208,192,13.0,12.0,13.0,0.0,13.0,6.4,0.0332632700602213,0.0171970005693106,64.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000562,0.041437,0,BAD-MISCONF
17,4,8,1,2,0.49989,650,1160,65.0,52.0,65.0,10402.286,18564.079,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554506778717041,0.0262772158572548,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000518,0.062256,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.464487,2374,1866,52.0,52.0,59.35,40888.109,32138.674,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0118920497405223,0.0159969658687196,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.0,0.0,0.023479,0.028914,0,BAD-MISCONF
16,4,7,1,2,0.499981,1040,2088,65.0,52.0,65.0,16640.633,33409.271,208,216,13.0,12.0,13.0,0.0,13.0,6.0,0.0332231362660725,0.0142851420811244,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000546,0.031081,0,BAD-MISCONF
17,4,8,1,2,0.499795,650,1184,65.0,52.0,65.0,10404.266,18951.77,130,144,13.0,12.0,13.0,0.0,13.0,7.2,0.0553971131642659,0.0263049477025082,64.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000567,0.067247,0,BAD-MISCONF
16,4,7,1,2,0.499557,1040,1728,65.0,52.0,65.0,16654.754,27672.514,208,168,13.0,12.0,13.0,0.0,13.0,5.6,0.0332774003346761,0.017214692872146,64.0,0.0,0.0,1.0,0.467,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000577,0.035988,0,BAD-MISCONF
17,4,8,1,2,0.499783,650,1032,65.0,52.0,65.0,10404.519,16519.174,130,96,13.0,12.0,13.0,0.0,13.0,5.333,0.0555057790544298,0.0293793538037468,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000505,0.055442,0,BAD-MISCONF
16,3,7,0,2,0.464772,2478,1866,52.0,52.0,59.0,42653.169,32118.972,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113202478827499,0.0160070698836754,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020292,0.028848,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,4,7,1,2,0.007096,910,1624,65.0,52.0,65.0,1025950.332,1830926.746,182,168,13.0,12.0,13.0,0.0,13.0,6.0,0.0004843198336087,0.0002627725954408,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000526,0.000393,0,BAD-MISCONF
17,4,8,1,2,0.003815,520,928,65.0,52.0,65.0,1090437.645,1946011.798,104,96,13.0,12.0,13.0,0.0,13.0,6.0,0.0004471710750034,0.0002542654673258,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000457,0.000423,0,BAD-MISCONF
16,3,7,0,2,0.465448,2478,1866,52.0,52.0,59.0,42591.229,32072.33,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113400249946408,0.0160323422530601,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022367,0.029005,0,BAD-MISCONF
16,3,7,0,2,0.465788,2478,1866,52.0,52.0,59.0,42560.141,32048.92,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113400715153391,0.0160420680868214,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020306,0.028886,0,BAD-MISCONF
16,4,7,1,2,0.476089,2080,3192,65.0,52.0,65.0,34951.462,53637.052,416,384,13.0,12.0,13.0,0.0,13.0,7.111,0.0153262845931514,0.0089827888416794,64.0,0.0,0.0,1.0,0.593,0.0,0.0,0.0,509.0,502.0,0.456,0.0,0.0,0.000552,0.019729,0,BAD-MISCONF
17,4,8,1,2,0.468987,1300,2112,65.0,52.0,65.0,22175.453,36026.582,260,240,13.0,12.0,13.0,0.0,13.0,6.667,0.0246412628575375,0.013399600982666,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.458,0.0,0.0,0.000514,0.029984,0,BAD-MISCONF
29,11,20,7,0,6e-06,180,0,60.0,52.0,60.0,239728700.582,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.5033950805664062e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.463774,2374,1866,52.0,52.0,59.35,40950.979,32188.091,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0118613548767872,0.0159921728331467,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.021303,0.028901,0,BAD-MISCONF
16,4,7,1,2,0.050561,1040,1856,65.0,52.0,65.0,164553.715,293665.092,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0005043347676595,0.0016309676631804,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000494,0.003258,0,BAD-MISCONF
17,4,8,1,2,0.005264,650,1160,65.0,52.0,65.0,987825.031,1762887.748,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004736582438151,0.0002770047438772,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.00053,0.000413,0,BAD-MISCONF
22,7,13,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.495245,1886,1476,52.0,52.0,58.938,30465.727,23842.743,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0159594474300261,0.0174909570942754,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.2,0.0,0.0,0.014708,0.036773,0,BAD-MISCONF
16,4,7,1,2,0.499971,1040,1984,65.0,52.0,65.0,16640.967,31745.844,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.000518528620402,0.0151506048260313,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000508,0.031157,0,BAD-MISCONF
17,4,8,1,2,0.499635,650,1080,65.0,52.0,65.0,10407.597,17292.623,130,144,13.0,12.0,13.0,0.0,13.0,8.0,0.0004338953230116,0.0293902369106517,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000439,0.067365,0,BAD-MISCONF
16,3,7,0,2,0.445337,2348,1634,52.0,52.0,58.7,42179.284,29353.045,268,282,13.0,13.0,0.0,0.0,6.7,10.846,0.0114188744471623,0.0160781669616699,64.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,502.7,506.846,0.2,0.001,0.0,0.023486,0.017148,0,BAD-MISCONF
16,4,7,1,2,0.499567,1040,1856,65.0,52.0,65.0,16654.42,29721.734,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0005202770233154,0.0161030984693957,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.0005,0.031157,0,BAD-MISCONF
17,4,8,1,2,0.004214,650,1032,65.0,52.0,65.0,1233954.231,1959139.641,130,96,13.0,12.0,13.0,0.0,13.0,5.333,0.000442451900906,0.0002385307760799,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000461,0.000377,0,BAD-MISCONF
16,3,7,0,2,0.464999,2478,1866,52.0,52.0,59.0,42632.349,32103.294,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113276330436148,0.0160168286027579,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020256,0.02897,0,BAD-MISCONF
16,4,7,1,2,0.499857,1040,1752,65.0,52.0,65.0,16644.761,28040.02,208,192,13.0,12.0,13.0,0.0,13.0,6.4,0.000543737411499,0.0172221413974104,64.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.00051,0.035992,0,BAD-MISCONF
17,4,8,1,2,0.004814,650,1160,65.0,52.0,65.0,1080139.21,1927633.051,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004444387223985,0.0002533260144685,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000497,0.000392,0,BAD-MISCONF
16,4,7,1,2,0.499938,1170,1960,65.0,52.0,65.0,18722.328,31363.9,234,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0293878106509937,0.0151389945637096,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000612,0.029274,0,BAD-MISCONF
17,4,8,1,2,0.499974,780,1392,65.0,52.0,65.0,12480.648,22273.156,156,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0453734614632346,0.0217379590739374,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000465,0.045307,0,BAD-MISCONF
16,3,7,0,2,0.465515,2478,1866,52.0,52.0,59.0,42585.077,32067.697,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.011338925943142,0.0160322764824176,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020313,0.02895,0,BAD-MISCONF
16,4,7,1,2,0.499691,1040,1984,65.0,52.0,65.0,16650.296,31763.642,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0332247416178385,0.0151421156796542,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000529,0.031126,0,BAD-MISCONF
17,4,8,1,2,0.499702,650,1080,65.0,52.0,65.0,10406.202,17290.304,130,144,13.0,12.0,13.0,0.0,13.0,8.0,0.0553890069325765,0.029394177829518,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000526,0.06729,0,BAD-MISCONF
16,3,7,0,2,0.463916,2374,1866,52.0,52.0,59.35,40938.457,32178.248,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0118706898811535,0.0159970645246834,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.021283,0.028993,0,BAD-MISCONF
2,11,20,7,0,0.007641,360,0,60.0,52.0,60.0,376907.931,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0015280246734619,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
22,7,13,4,1,0.354605,80,0,40.0,52.0,40.0,1804.825,0.0,16,0,8.0,12.0,8.0,0.0,8.0,6.75,0.3546040058135986,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
15,6,6,3,1,0.002383,144,0,36.0,52.0,36.0,483416.136,0.0,16,0,4.0,12.0,4.0,0.0,4.0,6.75,0.0007940133412679,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
4,2,20,7,4,1e-06,116,0,116.0,52.0,116.0,928000000.0,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
6,2,20,7,4,1e-06,107,0,107.0,52.0,107.0,856000000.0,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
31,11,20,7,0,0.051825,360,0,60.0,52.0,60.0,55571.536,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.010364818572998,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
30,10,20,7,0,0.005159,0,240,65.0,60.0,65.0,0.0,372168.933,0,0,13.0,0.0,13.0,0.0,13.0,0.0,0.0113731942525724,0.001719315846761,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.481197,520,720,65.0,52.0,65.0,8645.105,11970.145,104,96,13.0,12.0,13.0,0.0,13.0,8.0,0.0686465672084263,0.0436927405270663,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.195,0.001,0.106,0.000728,0.143771,0,BAD-MITM
16,4,7,1,2,0.495257,520,616,65.0,52.0,65.0,8399.68,9950.39,104,96,13.0,12.0,13.0,0.0,13.0,9.6,0.0531868594033377,0.0550284385681152,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.132,0.001,0.115,0.000756,0.123057,0,BAD-MITM
16,4,7,1,2,0.456698,520,824,65.0,52.0,65.0,9108.864,14434.047,104,96,13.0,12.0,13.0,0.0,13.0,6.857,0.0651392936706543,0.0350738488710843,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.192,0.001,0.061,0.000699,0.118115,0,BAD-MITM
