sAddress,rAddress,sIPs,rIPs,protocol,duration,sBytesSum,rBytesSum,sBytesMin,rBytesMin,sBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,sWinTCP,rWinTCP,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,Label
22,7,13,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.499991,1170,1960,65.0,52.0,65.0,18720.337,31360.565,234,192,13.0,12.0,13.0,0.0,13.0,5.647,0.029401470633114,0.0151400927341345,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000513,0.029305,0
17,4,8,1,2,0.49969,780,1160,65.0,52.0,65.0,12487.74,18571.511,156,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0454262820157137,0.0262546790273566,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000477,0.049875,0
16,3,7,0,2,0.462329,2478,1866,52.0,52.0,59.0,42878.538,32288.681,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112636845286299,0.0159245523913153,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020267,0.028924,0
16,4,7,1,2,0.499807,1040,1232,65.0,52.0,65.0,16646.428,19719.615,208,192,13.0,12.0,13.0,0.0,13.0,9.6,0.0332636674245198,0.0263055751198216,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000518,0.059567,0
17,4,8,1,2,0.499995,650,1160,65.0,52.0,65.0,10400.103,18560.184,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554709964328342,0.0262777930811831,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000557,0.067642,0
16,3,7,0,2,0.463067,2374,1866,52.0,52.0,59.35,41013.516,32237.245,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0118530774727845,0.0159494136941844,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.001,0.0,0.023481,0.028909,0
22,7,13,4,1,0.204159,80,0,40.0,52.0,40.0,3134.814,0.0,16,0,8.0,12.0,8.0,0.0,8.0,6.75,0.2041578292846679,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
16,4,7,1,2,0.499875,1040,1984,65.0,52.0,65.0,16644.157,31751.931,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0332340717315673,0.0151477004542495,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000498,0.031129,0
17,4,8,1,2,0.499943,650,1392,65.0,52.0,65.0,10401.189,22274.547,130,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0553996562957763,0.021736601124639,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.0005,0.049848,0
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
16,3,7,0,2,0.463431,2270,1866,52.0,52.0,59.737,39185.991,32211.92,294,306,13.0,13.0,0.0,0.0,7.737,10.2,0.0124961878802325,0.015980342338825,64.0,0.0,0.0,0.632,0.8,0.0,0.0,0.0,503.105,506.2,0.2,0.0,0.0,0.022529,0.028937,0
16,4,7,1,2,0.499736,1040,1648,65.0,52.0,65.0,16648.787,26381.923,208,192,13.0,12.0,13.0,0.0,13.0,6.857,0.0332672754923502,0.0184964074028862,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000498,0.038455,0
17,4,8,1,2,0.499796,650,1160,65.0,52.0,65.0,10404.241,18567.568,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554817782508002,0.0262863259566457,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000517,0.04993,0
16,3,7,0,2,0.495891,1886,1476,52.0,52.0,58.938,30426.047,23811.689,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0159831585422638,0.0174221266870913,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.199,0.0,0.0,0.014732,0.036596,0
16,4,7,1,2,0.499429,1040,1856,65.0,52.0,65.0,16659.023,29729.95,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332503318786621,0.0161030292510986,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000527,0.031113,0
17,4,8,1,2,0.499548,650,1160,65.0,52.0,65.0,10409.41,18576.793,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554406642913818,0.026280779587595,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.00051,0.054163,0
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
16,3,7,0,2,0.44575,2244,1634,52.0,52.0,59.053,40273.692,29325.852,268,282,13.0,13.0,0.0,0.0,7.053,10.846,0.0120472714707658,0.0161484813690185,64.0,0.0,0.0,0.579,0.846,0.0,0.0,0.0,502.737,506.846,0.199,0.0,0.0,0.024814,0.017016,0
16,4,7,1,2,0.0066,910,1496,65.0,52.0,65.0,1103038.754,1813347.227,182,144,13.0,12.0,13.0,0.0,13.0,5.538,0.000479166324322,0.0002570724487304,64.0,0.0,0.0,1.0,0.462,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.00048,0.000402,0
17,4,8,1,2,0.003422,520,800,65.0,52.0,65.0,1215723.831,1870344.355,104,72,13.0,12.0,13.0,0.0,13.0,5.143,0.0004639966147286,0.0002316144796518,64.0,0.0,0.0,1.0,0.429,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000569,0.000367,0
16,3,7,0,2,0.462877,2478,1866,52.0,52.0,59.0,42827.807,32250.479,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112704881807652,0.0159366870748585,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020261,0.028935,0
16,4,7,1,2,0.052358,1040,1232,65.0,52.0,65.0,158906.12,188242.634,208,192,13.0,12.0,13.0,0.0,13.0,9.6,0.0005425294240315,0.0027556293889095,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.044,0.0,0.0,0.000508,0.005411,0
17,4,8,1,2,0.005829,650,1160,65.0,52.0,65.0,892069.511,1592000.973,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0005363358391655,0.0003067443245335,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000454,0.000573,0
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
16,4,7,1,2,0.475831,2080,2984,65.0,52.0,65.0,34970.393,50169.064,416,384,13.0,12.0,13.0,0.0,13.0,7.68,0.0153316836203298,0.0097022251207001,64.0,0.0,0.0,1.0,0.64,0.0,0.0,0.0,509.0,502.0,0.456,0.0,0.0,0.000573,0.019588,0
17,4,8,1,2,0.468999,1300,2216,65.0,52.0,65.0,22174.889,37799.658,260,240,13.0,12.0,13.0,0.0,13.0,6.316,0.0246510505676269,0.0126627071483715,64.0,0.0,0.0,1.0,0.526,0.0,0.0,0.0,509.0,502.0,0.458,0.0,0.0,0.000492,0.025964,0
16,3,7,0,2,0.462921,2478,1866,52.0,52.0,59.0,42823.704,32247.39,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112679760630537,0.0159454510129731,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020272,0.028885,0
16,3,7,0,2,0.463924,2478,1866,52.0,52.0,59.0,42731.139,32177.686,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0113011453209853,0.015978245899595,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020282,0.028954,0
16,4,7,1,2,0.456799,1040,1960,65.0,52.0,65.0,18213.697,34325.814,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005222002665201,0.0138423659584739,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000599,0.000427,0
17,4,8,1,2,0.458243,650,1264,65.0,52.0,65.0,11347.693,22066.898,130,120,13.0,12.0,13.0,0.0,13.0,5.455,0.0004694461822509,0.0218210447402227,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000524,0.000409,0
16,3,7,0,2,0.463043,2478,1866,52.0,52.0,59.0,42812.437,32238.905,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112743435836419,0.0159477201001397,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.02235,0.028957,0
16,4,7,1,2,0.499908,1040,1360,65.0,52.0,65.0,16643.07,21764.014,208,216,13.0,12.0,13.0,0.0,13.0,9.818,0.0004942099253336,0.0238050846826462,64.0,0.0,0.0,1.0,0.818,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000511,0.054049,0
17,4,8,1,2,0.004725,650,1160,65.0,52.0,65.0,1100523.108,1964010.471,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004386636945936,0.0002486329329641,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000436,0.000409,0
16,3,7,0,2,0.463449,2478,1866,52.0,52.0,59.0,42774.929,32210.661,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112821706911412,0.0159685858364762,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020286,0.028974,0
16,4,7,1,2,0.499416,1040,1856,65.0,52.0,65.0,16659.453,29730.716,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0004990736643473,0.0161008065746676,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000475,0.031171,0
17,4,8,1,2,0.04769,650,1160,65.0,52.0,65.0,109037.623,194590.22,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004630088806152,0.0025099453173185,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000575,0.005093,0
16,3,7,0,2,0.463598,2478,1866,52.0,52.0,59.0,42761.18,32200.307,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112801993765482,0.0159675499488567,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022388,0.02897,0
16,4,7,1,2,0.499849,1170,1544,65.0,52.0,65.0,18725.659,24711.468,234,192,13.0,12.0,13.0,0.0,13.0,7.385,0.0294028169968548,0.0199552059173583,64.0,0.0,0.0,1.0,0.615,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000515,0.041648,0
17,4,8,1,2,0.499941,650,1288,65.0,52.0,65.0,10401.229,20610.435,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.000442451900906,0.0238066627865745,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000473,0.049912,0
16,4,7,1,2,0.499296,910,1856,65.0,52.0,65.0,14580.529,29737.871,182,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0004973778357872,0.0161062902019869,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000494,0.035542,0
17,4,8,1,2,0.499987,650,1160,65.0,52.0,65.0,10400.267,18560.476,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004592206743028,0.0262991629148784,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000547,0.049912,0
16,3,7,0,2,0.46323,2478,1866,52.0,52.0,59.0,42795.161,32225.896,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112727037290247,0.0159540011964995,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.020313,0.028909,0
16,4,7,1,2,0.499761,1170,1648,65.0,52.0,65.0,18728.956,26380.615,234,192,13.0,12.0,13.0,0.0,13.0,6.857,0.0293770537656896,0.0185001426272922,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000495,0.038599,0
17,4,8,1,2,0.499948,780,1392,65.0,52.0,65.0,12481.296,22274.313,156,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0454064499248157,0.0217261729033096,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000497,0.041589,0
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
16,3,7,0,2,0.462902,2374,1866,52.0,52.0,59.35,41028.112,32248.718,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0118556695106701,0.0159453770210003,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.023386,0.028954,0
16,4,7,1,2,0.499911,1040,1856,65.0,52.0,65.0,16642.959,29701.28,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332739353179931,0.0161261327805057,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000541,0.033195,0
17,4,8,1,2,0.499694,650,1160,65.0,52.0,65.0,10406.365,18571.36,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554574595557318,0.0262876309846576,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000523,0.054146,0
16,3,7,0,2,0.463464,2478,1866,52.0,52.0,59.0,42773.542,32209.617,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.011287072809731,0.0159610715405694,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020264,0.028948,0
16,4,7,1,2,0.499705,1040,1672,65.0,52.0,65.0,16649.827,26767.799,208,216,13.0,12.0,13.0,0.0,13.0,7.714,0.0332310676574707,0.0185075512638798,64.0,0.0,0.0,1.0,0.643,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000484,0.041616,0
17,4,8,1,2,0.499937,780,1160,65.0,52.0,65.0,12481.57,18562.335,156,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0454487367109818,0.026269373140837,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000513,0.049898,0
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
16,3,7,0,2,0.463365,2478,1866,52.0,52.0,59.0,42782.698,32216.511,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112848514463843,0.0159572732859644,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020289,0.028976,0
16,4,7,1,2,0.006699,910,1496,65.0,52.0,65.0,1086746.698,1786563.802,182,144,13.0,12.0,13.0,0.0,13.0,5.538,0.0004896934215839,0.0002546405792236,64.0,0.0,0.0,1.0,0.462,0.0,0.0,0.0,509.0,502.0,0.001,0.001,0.0,0.000576,0.000387,0
17,4,8,1,2,0.003059,390,800,65.0,52.0,65.0,1019955.596,2092216.607,78,72,13.0,12.0,13.0,0.0,13.0,5.143,0.0003963947296142,0.0002352274381197,64.0,0.0,0.0,1.0,0.429,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.00053,0.000365,0
16,3,7,0,2,0.462809,2374,1866,52.0,52.0,59.35,41036.376,32255.214,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.011843510163136,0.0159394165565227,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.001,0.0,0.02344,0.028882,0
16,4,7,1,2,0.052164,1040,1856,65.0,52.0,65.0,159497.321,284641.372,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0005821228027343,0.0016826737311578,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000539,0.003353,0
17,4,8,1,2,0.005367,650,1160,65.0,52.0,65.0,968868.222,1729057.135,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0005044672224256,0.0002824256294652,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000419,0.000523,0
23,6,14,3,1,1e-06,36,0,36.0,52.0,36.0,288000000.0,0.0,4,0,4.0,12.0,4.0,0.0,4.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
29,11,20,7,0,6e-06,180,0,60.0,52.0,60.0,239728700.582,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.5033950805664062e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
16,4,7,1,2,0.499755,1560,2680,65.0,52.0,65.0,24972.227,42901.005,312,288,13.0,12.0,13.0,0.0,13.0,6.261,0.0217069646586542,0.0110938919915093,64.0,0.0,0.0,1.0,0.522,0.0,0.0,0.0,509.0,502.0,0.484,0.0,0.0,0.000568,0.022603,0
16,3,7,0,2,0.463289,2478,1866,52.0,52.0,59.0,42789.699,32221.783,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.011279367819065,0.0159554152653135,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020375,0.028848,0
17,4,8,1,2,0.498116,1300,2112,65.0,52.0,65.0,20878.678,33919.822,260,240,13.0,12.0,13.0,0.0,13.0,6.667,0.0261877336000141,0.0142190524509974,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.487,0.0,0.0,0.00049,0.029185,0
16,4,7,1,2,0.499388,1170,2008,65.0,52.0,65.0,18742.94,32167.371,234,240,13.0,12.0,13.0,0.0,13.0,7.059,0.029292765785666,0.0151329401767615,64.0,0.0,0.0,1.0,0.588,0.0,0.0,0.0,509.0,502.0,0.488,0.0,0.0,0.000561,0.035958,0
16,3,7,0,2,0.462957,2478,1866,52.0,52.0,59.0,42820.396,32244.899,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112777279644477,0.0159431408191549,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022375,0.028911,0
16,4,7,1,2,0.499458,910,1184,65.0,52.0,65.0,14575.804,18964.562,182,144,13.0,12.0,13.0,0.0,13.0,7.2,0.0384197601905235,0.0262445148668791,64.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000653,0.049711,0
17,4,8,1,2,0.458249,650,1264,65.0,52.0,65.0,11347.539,22066.599,130,120,13.0,12.0,13.0,0.0,13.0,5.455,0.0005233287811279,0.0218213399251302,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000419,0.000543,0
16,3,7,0,2,0.462567,2374,1866,52.0,52.0,59.35,41057.845,32272.089,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0118282269208859,0.0159505482377677,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.021367,0.02889,0
16,4,7,1,2,0.499679,910,1208,65.0,52.0,65.0,14569.35,19340.411,182,168,13.0,12.0,13.0,0.0,13.0,8.4,0.0383970920856182,0.0262486809178402,64.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.001,0.000709,0.05989,0
17,4,8,1,2,0.005522,650,1160,65.0,52.0,65.0,941677.727,1680532.558,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0005112224155002,0.0002905820545397,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000505,0.00048,0
16,3,7,0,2,0.496733,1886,1476,52.0,52.0,58.938,30374.467,23771.322,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0160066466177663,0.0174639535986858,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.2,0.0,0.0,0.014746,0.036693,0
16,4,7,1,2,0.49981,650,1288,65.0,52.0,65.0,10403.953,20615.833,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0006267759535047,0.0238004298437209,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.493,0.0,0.0,0.000772,0.060097,0
17,4,8,1,2,0.005686,650,1160,65.0,52.0,65.0,914512.269,1632052.665,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0005454487270779,0.0002992153167724,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000452,0.000586,0
16,3,7,0,2,0.404036,2348,1634,52.0,52.0,58.7,46490.924,32353.564,268,282,13.0,13.0,0.0,0.0,6.7,10.846,0.0103598680251683,0.0161171627044677,64.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,502.7,506.846,0.198,0.001,0.0,0.02135,0.016999,0
16,4,7,1,2,0.47454,2080,3168,65.0,52.0,65.0,35065.534,53407.506,416,360,13.0,12.0,13.0,0.0,13.0,6.667,0.0153077110167472,0.0089376062717077,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.456,0.0,0.0,0.000501,0.017451,0
16,3,7,0,2,0.463399,2374,1866,52.0,52.0,59.35,40984.121,32214.141,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.011864973948552,0.0159652068697173,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.023504,0.028938,0
17,4,8,1,2,0.469173,1300,2320,65.0,52.0,65.0,22166.663,39558.969,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0246524308857164,0.0120300513047438,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.458,0.0,0.0,0.000509,0.024594,0
16,3,7,0,2,0.463547,2478,1866,52.0,52.0,59.0,42765.886,32203.852,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112918528114877,0.0159643518513646,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020304,0.028935,0
16,4,7,1,2,0.456722,1040,1960,65.0,52.0,65.0,18216.768,34331.601,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005221366882324,0.0138400323463208,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000582,0.000431,0
17,4,8,1,2,0.499445,650,1184,65.0,52.0,65.0,10411.557,18965.051,130,144,13.0,12.0,13.0,0.0,13.0,7.2,0.0004758834838867,0.026286526730186,64.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000509,0.059976,0
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
16,4,7,1,2,0.05216,1040,1232,65.0,52.0,65.0,159508.985,188956.798,208,192,13.0,12.0,13.0,0.0,13.0,9.6,0.0005043347676595,0.0027452142615067,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.044,0.0,0.0,0.000499,0.005392,0
17,4,8,1,2,0.499739,650,1160,65.0,52.0,65.0,10405.432,18569.694,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.000441657172309,0.0262900528154875,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.00043,0.049916,0
16,3,7,0,2,0.463974,2478,1866,52.0,52.0,59.0,42726.528,32174.214,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112998078509074,0.0159802025762097,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020365,0.028959,0
16,4,7,1,2,0.008833,1040,1856,65.0,52.0,65.0,941924.699,1680973.31,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0005089441935221,0.0002849025111044,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000549,0.000431,0
17,4,8,1,2,0.499925,650,1160,65.0,52.0,65.0,10401.561,18562.786,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004545582665337,0.0262940557379471,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.00045,0.04998,0
16,3,7,0,2,0.462916,2478,1866,52.0,52.0,59.0,42824.167,32247.739,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112770766746707,0.0159453112503577,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022357,0.028943,0
29,11,20,7,0,6e-06,180,0,60.0,52.0,60.0,239728700.582,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.5033950805664062e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
